subject,New Code,LLSum,AutoCat
"300 Secret Recipes (KFC, Applebee's, etc) [DW003]",Other,139,Other
★ ANONIMITY STARTPACK - 24 Essential Guides ★,Anonymity – Other,84,Anonymity – Other
100 Fastest-Growing Careers: Your Complete Guidebook to Majo,eBooks – Other,77,Cashing Out
Marijuana Growing Ebook Collection,Drugs – Production,222,Drugs – Production
? DRUG INDEX ?,Drugs – General,129,Drugs – General
How To Card Aliexpress,Carding,204,Drugs – Production
How to Speak and Write German,eBooks – Other,204,Drugs – Production
Greg Green - The Cannabis Grow Bible (4th Edition),Drugs – Production,244,Drugs – Production
Simple method $50- $150 a day no investesment,Other,99,Carding
★ The Best Fraud and Bitcoin Grabbing Techniques ★,Fraud,468,Fraud
Contact info to a reputable CPN vendor for credit profiles,Modifying Credit,274,Modifying Credit
VIDEO How To Apply Socks5 The Right Way For 100% Success,Anonymity – Proxies,485,Anonymity – Proxies
business invoice fraud,Fraud,438,Fraud
40 Sleep Hacks - The Geek's Guide to Optimizing Sleep,eBooks – Other,170,Cashing Out
How i create a CPN number from scratch,Modifying Credit,374,Modifying Credit
Raspberry Pi 3 Programming For Beginners 2017,eBooks – Technical,346,eBooks – Technical
Ponzimonium How Scam Artists Are Ripping Off America 2016,eBooks – Other,397,Fraud
Silencers From the Home Workshop,Weaponry & Explosives,119,Drugs – General
Pick-10-Book List: C plus plus PROGRAMMING Language,eBooks – Technical,697,eBooks – Technical
★ The Best Fraud and Bitcoin Grabbing Techniques ★,Fraud,468,Fraud
The Cannabis Grow Bible E-book,Drugs – Production,226,Drugs – Production
Oracle Application Express Administration For DBAs & Developers,eBooks – Technical,66,eBooks – Technical
✔ ⟁ Illegal Collection Of Banned Books ⟁ (͠≖ ͜ʖ͠≖),eBooks – Other,151,eBooks – Other
★ [2017] Hacked PayPal to Bitcoin ★,Cashing Out,688,Cashing Out
★ PSYCHEDELIC MUSHROOMS GROWING GUIDE PACK ★,Drugs – Production,163,Drugs – Production
Murach's JavaScript 2nd edition 2015,eBooks – Technical,336,eBooks – Technical
Pick-a-Book List: CISCO Certification Guides (CCDA CCDE CCENT CCIE CCNA CCNP),eBooks – Technical,343,eBooks – Technical
ZenMate.com - [LIFETIME VPN PREMIUM ACCOUNT],Anonymity – VPN,1064,Anonymity – VPN
2017 ADVANCED/BEGINNERS COMPLETE DARKNET FRAUD ENCYCLOPEDIA,Fraud,564,Fraud
Pick-a-Book List: Google ANDROID,eBooks – Technical,366,eBooks – Technical
Basic Phishing Tutorial,Fraud,175,Fraud
100% LEGAL MAKE A MILLION TRADING ALTCOINS? ?0?? ? WINNING,Cryptocurrency – Trading,555,Cryptocurrency – Trading
"OVER 970 ""FOR DUMMIES"" EBOOKS ONLY $5",eBooks – Other,138,eBooks – Other
CARDING UNIVERSITY – CARDING LESSONS,Carding,3373,Carding
MAKE BIG MONEY WITH BANK LOGINS,Carding,301,Drugs – Production
Hacking for Dummies 5th Edition E-Book,Hacking – General,287,Hacking – General
*Doxing The Complete Guide*,Doxing,265,Doxing
"★ [2017] CARDABLE SITES LIST (+20,000!) byTheShop™ ★",Carding,300,Carding
Carding - How to make Track1 from Track2 + ICQ Secret Group,Carding,1719,Carding
50 Recipes for Programming CSS3 Volume 1 2017,eBooks – Technical,343,eBooks – Technical
Carding business :  The Misconceptions,Carding,1676,Carding
HOW TO MAKE YOUR  OWN PAYPAL MIDDLE/CASHOUT ACCOUNTS,Cashing Out,617,Cashing Out
ATTACK SMARTPHONE SECUIRTY WITH PENETRATION TESTING,Hacking – Mobile,139,Hacking – Mobile
Asset Protection & Privacy Guide,Anonymity – Other,152,Anonymity – Other
All Perl Scripts for DoS You Could Ever Imagine -  Good buy for those who know PERL SCRIPT,Denial of Service,206,Denial of Service
GUNSMITHING 101 - Make Guns And Gun Accessories,Weaponry & Explosives,348,Weaponry & Explosives
Guide Ewhoring,eWhoring,99,eWhoring
SEX² The Science of Sex !,Other,156,eBooks – Other
Mastering Bitcoin: Unlocking Digital Cryptocurrencies,Cryptocurrency – General,543,Cryptocurrency – General
COINBASE BITCOIN CASHOUT SYSTEM 2017,Cashing Out,650,Cashing Out
Improvised Lock Picks,Lockpicking,232,Lockpicking
How to make PGP keys fast and secure,PGP/GPG,496,Drugs – Production
Advanced Carding Not For Noobs,Carding,1678,Carding
2 ways to cash out PayPal,Cashing Out,828,Cashing Out
NEW SUNTRUST BANK CASHOUT GUIDE - NOOB FRIENDLY,Cashing Out,606,Cashing Out
Neurochemistry of Abused Drugs,Drugs – General,394,Drugs – General
★ The Men's Fitness Exercise Bible ★,Other,136,Other
[PERSONAL METHOD] Convert your CCs in CASH [WORLDWIDE],Carding,132,Cashing Out
[SAFETY GUIDE] CARDING : BE 100% ANONYMOUS,Carding,1621,Carding
The Linux Command Line Beginner's Guide,eBooks – Technical,119,Drugs – General
Carding CC to BTC in 5 Steps -  100% Working!,Carding,1633,Carding
Fake Notes and Fake Currency PSD Templates for €100,Counterfeit Currency,289,Counterfeit Currency
Basic Phishing Tutorial1,Fraud,186,Fraud
Electronics For Kids For Dummies 2016,eBooks – Technical,54,PGP/GPG
How to Ship Safely Super Pack ($10 Pack),Transportation/Stealth,204,Drugs – Production
Reactive Android Programming 2017,eBooks – Technical,328,eBooks – Technical
HOW TO SHIP MARIJUANA★AND NOT GET CAUGHT,Transportation/Stealth,204,Drugs – Production
100% LEGAL MAKE A MILLION TRADING ALTCOINS? ?0?? ? WINNING,Cryptocurrency – Trading,555,Cryptocurrency – Trading
"Pick-10-Book List: DIGITAL FORENSICS, EXPLOITS, NETWORK DEFENSE, and SURVEILLANCE",Digital Forensics,405,Digital Forensics
Marijuana Horticulture: The Indoor/Outdoor Medical Grower's,Drugs – Production,204,Drugs – General
How to Card Best buy,Carding,204,Drugs – Production
★ AK-47 Kalashnikov: GUIDES MEGAPACK ★,Other,107,Weaponry & Explosives
How to Ship Drugs in the Mail (USPS),Transportation/Stealth,489,Drugs – General
Basic Carding for Noobs,Carding,1700,Carding
The Art of Seduction - Robert Greene - Audio Book,Other,173,eBooks – Other
ʙɪᴛᴄᴏɪɴ ᴍɪʟɪᴏɴᴀɪʀᴇ ᴠᴏʟ.ɪ,Cryptocurrency – General,141,Cryptocurrency – General
Romeo and Juliet by William Shakespeare,eBooks – Other,42,eBooks – Technical
!! Secret Strategy -- OVER 2000$ IN JUST HALF AN HOUR !!,Other,57,Other
How To Make LSD [WITH PHOTOS],Drugs – Production,659,Drugs – Production
Social Media as Surveillance 2016,Anonymity – Other,19,Anonymity – Other
Dumps Carding Tutorial PACK+ICQ Secret Group (For Dumps+Pin),Carding,1829,Carding
CARDING LESSONS VOL. II,Carding,1709,Carding
The Ultimate Credit Card to ฿ Method,Cashing Out,299,Carding
★ [2017] CC to BTC Cashout 2.0 RELOADED ★,Cashing Out,1422,Cashing Out
"Derrida, Jacques (Deconstruction and the Possibility of Justice)",eBooks – Other,125,eBooks – Other
Pick-a-Book List: SEO - SEARCH ENGINE OPTIMIZATION,eBooks – Technical,328,eBooks – Technical
EBAY CARDING |GUIDES|EXCLUSIVE,Carding,1644,Carding
(THE BEST) CASH OUT CVVS WITH NETELLER AND PAYPAL.,Cashing Out,919,Cashing Out
HOW TO HACK FACEBOOK FAN PAGES AND EARN MONEY,Hacking – Website,291,Hacking – Website
CC to BTC 2017 - make 7-8K $$ in month + 100% live support,Cashing Out,860,Cashing Out
The Bitcoin Bible,Cryptocurrency – General,456,Cryptocurrency – General
Amazon Money Guide - Amazon Refund  [French Only],Fraud,256,Fraud
100 SEO Tips,eBooks – Technical,171,SEO
Pick-10-Book List: (ISC)2 Cert Guides (CAP CCFP CISSP CSSLP ISSAP ISSEP ISSMP SSCP),eBooks – Technical,402,eBooks – Technical
PRIVATE UNDERGROUND AMAZON CARDING GUIDE,Carding,1618,Carding
"OVER 970 ""FOR DUMMIES"" EBOOKS ONLY $5",eBooks – Other,138,eBooks – Other
How to Get The Caller ID of an Unknown Number,Hacking – Phreaking,313,Hacking – Phreaking
VIDEO How To CARD SAMSUNG S8/iPhone 7 [06/06/2017],Carding,204,Drugs – Production
BIGGEST FRAUDPACK OF 2017!! EVERYTHING YOU NEED!,Fraud,114,Fraud
MAKE BIG MONEY WITH BANK LOGINS,Carding,301,Drugs – Production
How To Stay Completely Anonymous,Anonymity – Other,220,Anonymity – Other
SEO for 2016 The Complete Do-It-Yourself SEO Guide 2015,SEO,319,SEO
SEX² The Science of Sex !,Other,156,eBooks – Other
★ BANK DROPS GUIDE ̐̏★,Other,63,Other
"★ 2017 COMPLETE FRAUD BIBLE ★ 75,000 ITEMS ★ 31.5 GB",Fraud,677,Fraud
Barcode Fraud | Save alot of money in the supermarkets,Fraud,480,Fraud
Carding University,Carding,1686,Carding
★ PSYCHEDELIC MUSHROOMS GROWING GUIDE PACK ★,Drugs – Production,163,Drugs – Production
How To Become A Hacker - Encyclopedia of Cybercrime,Hacking – General,204,Drugs – Production
"Drugs The Straight Facts, Alcohol",Drugs – General,1149,Drugs – General
★ [Updated] Full Carding Tutorial ★,Carding,1723,Carding
How to Think About Weird Things,eBooks – Other,204,Drugs – Production
Bitcoin Blockchain Cryptocurrency Cryptology 2016,Cryptocurrency – General,535,Cryptocurrency – General
How to CARDING E-GIFT CARDS,Carding,1643,Carding
♕ Collection of Esoteric Ebooks ♕,eBooks – Other,215,eBooks – Other
How To Make Heroin [WITH PHOTOS],Drugs – Production,643,Drugs – Production
hack whats app,Hacking – General,115,Hacking – Website
Liqpay Carding Method,Carding,1732,Carding
Dummies E-Book ULTRA Collection - 9GB - 978 E-Books,eBooks – Other,116,eBooks – Other
Advanced Persistent Threat Hacking The Art 2015,Hacking – General,521,Hacking – General
"Althusser, Louis For Marx (buy 1 get 1 free)",eBooks – Other,95,Fraud
Pick-a-Book List: JAVASCRIPT Frameworks and Libraries,eBooks – Technical,435,eBooks – Technical
"How-To Hydroponics, Third Edition",Drugs – General,102,eBooks – Technical
"★ DRUG GUIDES MEGAPACK (Chemistry, Growing, and more!) ★",Drugs – Production,202,Drugs – Production
Guide to Closed Circuit Television (CCTV) Destruction,Other,87,Cashing Out
How To Buy Bitcoins With Your Credit Card.,Cashing Out,253,Cashing Out
Drugs The Straight Facts - Opium,Drugs – General,1153,Drugs – General
Tor and the Dark Art of Anonymity How to Be Invisible,Anonymity – Tor,647,Anonymity – Tor
CSS the Missing Manual 4th edition 2015,eBooks – Technical,177,eBooks – Technical
Ammunition Handbook Tactics Techniques And Procedures for Munitions Handler,Weaponry & Explosives,58,eBooks – Technical
[TUTO FR] Vérifier le solde d'une CC / CC check,Carding,826,Cashing Out
"Drugs The Straight Facts, Barbiturates",Drugs – General,1141,Drugs – General
CASHOUT ANY USA BANK VIA CHECKS+VIDEO,Cashing Out,640,Cashing Out
HOW TO TRANSFER FROM PAYPAL CREDIT ACCOUNTS,Cashing Out,819,Cashing Out
♕ DELL Carding Method ♕,Carding,1759,Carding
SETUP ANONYMOUS DROP POINT,Anonymity – Other,203,Anonymity – Other
How to Get a New Credit Report Identity (Tested in USA),Modifying Credit,254,Cashing Out
★How to cashout all CCs to BTC ★ ebook,Cashing Out,1097,Cashing Out
4 Ways To Hack Facebook,Hacking – Website,243,Hacking – Website
★ [Updated] Full Carding Tutorial ★,Carding,1723,Carding
How To Card Microsoft,Carding,204,Drugs – Production
Invisible Intruders How to Protect Yourself from Fraudsters 2015,Anonymity – Other,204,Drugs – Production
Carding business :  The Misconceptions,Carding,1676,Carding
10 Step Cashout CVV's to E-Giftcards,Cashing Out,717,Cashing Out
★ ♕ PP & CC / CVV Cashout 2017 [LATEST] ♕ ★,Cashing Out,1034,Cashing Out
Guns and Military Ebooks Collection,eBooks – Other,133,eBooks – Other
Recommended Vulnerable Sites for Carding,Carding,1790,Carding
100+ Cashout Guides + AntiDetect 6.5,Carding,534,Cashing Out
How To Hack Any Gmail Account,Hacking – Website,253,Anonymity – VPN
3 WORKING BITCOIN CASHOUT METHODS,Cashing Out,631,Cashing Out
How To Scam On LocalBitcoins,Fraud,549,Fraud
HOW TO USE PGP ENCRYPTION SAFELY AND SECURELY,PGP/GPG,296,PGP/GPG
cc to cash,Cashing Out,530,Cashing Out
How to Make Amphetamine [WITH PHOTOS],Drugs – Production,730,Drugs – Production
MULTI-HACKER #1 ONLINE HACKING SYSTEM 2017,Hacking – Website,287,Hacking – General
★ 2017 COMPLETE FRAUD MEGAPACK ★ 15.67 GB,Fraud,589,Fraud
COMPLETE HACKING COURSE [FROM A-Z] GO FROM NOOB TO EXPERT,Hacking – General,358,Hacking – General
How To Hack Facebook (Fast & Very Reliable),Hacking – Website,421,Hacking – Website
How To Hack Someone With Their IP Address,Hacking – General,220,Drugs – Production
CREDIT CARD TO MONEYGRAM CASHOUT,Cashing Out,760,Cashing Out
ʙɪᴛᴄᴏɪɴ ᴍɪʟɪᴏɴᴀɪʀᴇ ᴠᴏʟ.ɪ,Cryptocurrency – General,141,Cryptocurrency – General
100$ / WEEK $$$$$ EASY CASH $$$$$$ BITCOIN EASY $$$$$$$,Cryptocurrency – General,441,Cryptocurrency – General
How To Encode Track Info To Plastic,Other,257,Drugs – Production
CS:GO Scamming Method 2017,Fraud,192,Fraud
♕Mastering Bitcoin♕ - Programming the Open Blockchain,Cryptocurrency – General,260,eBooks – Technical
TESCO Carding Method | Groceries/Alcohol/Tobacco/Lottery,Carding,1711,Carding
CARDING - CC Cashout Guide - Rabbit Method,Carding,1730,Carding
How To Card Dell,Carding,204,Drugs – Production
BACKTRACK 5 R3 WIFI HACK + GUIDE 2017,Hacking – Wireless Networks,278,Hacking – Wireless Networks
Big Book Of Homemade Weapons,Weaponry & Explosives,169,Weaponry & Explosives
✪✪✪Flights Guide (2017) Carder Academy *HQ*✪✪✪,Carding,170,Carding
Cashout Credit Card to BITCOIN DIRECTLY,Cashing Out,778,Cashing Out
★ HOW TO MAKE HEROIN ★,Drugs – Production,544,Drugs – Production
How To Make A Phishing Website,Fraud,489,Drugs – Production
HOW TO MAKE YOUR  OWN PAYPAL MIDDLE/CASHOUT ACCOUNTS,Cashing Out,617,Cashing Out
★ MULTIPLY YOUR BITCOINS 8X V1 ★  - HALF PRICE !!!,Cryptocurrency – General,184,Cryptocurrency – General
ULTRA Hackers Collection OVER 10.000 pages of HACKING INFORMATIO,Hacking – General,322,Hacking – General
STRONGVPN.COM – ★PREMIUM ACCOUNT★ [LIFETIME],Anonymity – VPN,289,Anonymity – VPN
Carding Tutorial For Beginners,Carding,1732,Carding
Anarchist Cookbook 4,Weaponry & Explosives,157,Weaponry & Explosives
Apple Carding Tutorial,Carding,1762,Carding
Make a tax lien disappear,Clearing Criminal History,285,Drugs – Production
Bitcoin Thief Guide - Steal BTC from other PCs (Tut + Soft),Fraud,546,Cashing Out
Make MDMA at Home Guide,Drugs – Production,462,Drugs – Production
Buy Bitcoins With Credit Card,Cashing Out,145,Cashing Out
Lord of the Rings - Complete Collection,eBooks – Other,194,eBooks – Other
Amphetamine Synthesis - Very Easy With Photos,Drugs – Production,336,Drugs – Production
100% FRESH & GENUINE ANONYMOUS VOICE MAKER,Anonymity – Other,300,Anonymity – Other
Dummies E-Book ULTRA Collection - 9GB - 978 E-Books,eBooks – Other,116,eBooks – Other
the hackers underground handbook,Hacking – General,147,Drugs – General
SEO Made Simple Insider Secrets 6th edition 2017,SEO,227,SEO
"Zizek, Slavoj (In Defense of Lost Causes)",eBooks – Other,82,eBooks – Other
ANTIDETECT 7.0 & FRAUDFOX 2017 100% SUCCESS CARDING,Carding,1695,Carding
PerfectMoney CashOut,Cashing Out,550,Cashing Out
LSD - Complete Fbi Blotter Microgram Analysis Manual (1987)Almost Free,Drugs – General,105,Drugs – Production
★The Ultimate Cashout Guide Pack-2017★,Cashing Out,557,Cashing Out
How (Not) to Achive Freedom,eBooks – Other,204,Drugs – Production
PRIVATE UNDERGROUND AMAZON CARDING GUIDE,Carding,1618,Carding
ONLINE POKER CC CASHOUT WON'T GET BURNED,Cashing Out,937,Cashing Out
DINIEROBOY PAYPAL TO BTC PAYPAL CASHOUT,Cashing Out,1904,Cashing Out
Personal Information Security for Everyone 2016,Anonymity – Other,51,eBooks – Technical
A Practical Guide To Suicide,Other,87,Cashing Out
Alpha02 Carding Guide,Carding,1633,Carding
GUNSMITHING 101 - Make Guns And Gun Accessories,Weaponry & Explosives,348,Weaponry & Explosives
Monarchs Guide (Info on Carding and Cashing out Hacked Paypal Ac,Carding,1685,Carding
Modern Weapons Caching,Weaponry & Explosives,112,Weaponry & Explosives
"LSD, my Problem Child (with pics)-Hofmann Almost free",Drugs – General,114,Drugs – Production
Paypal to BTC (RUNESCAPE),Cashing Out,923,Cashing Out
♕ How To Make Amphetamine (SPEED) ♕,Drugs – Production,670,Drugs – Production
Kitchen Improvised Fertilizer Explosives,Weaponry & Explosives,197,Weaponry & Explosives
"Massive Deepweb E-Book dump|Carding,Paypal,BitCoins,Security",Carding,459,Cashing Out
Drugs The Straight Facts - Nicotine,Drugs – General,1153,Drugs – General
Raspberry Pi 3 Projects for Java Programmers 2017,eBooks – Technical,207,eBooks – Technical
Secrets To Becoming A Genius Hacker,Hacking – General,157,Hacking – General
How to make your own Ä50 notes,Counterfeit Currency,489,Drugs – Production
Amazon Carding *Fraud and Refund* 2016,Carding,1664,Carding
Homemade Survival Weapons The Ultimate Guide 2016,Weaponry & Explosives,182,Weaponry & Explosives
AMAZON TO BTC GUIDE,Cashing Out,491,Cashing Out
Defeating Electromagnetic Door Locks,Lockpicking,44,Lockpicking
Malware Diffusion Models for Wireless Complex Networks 2016,Hacking – Malware Supply Chain,175,Hacking – Malware Supply Chain
The Agile Consultant Guiding Clients to Enterprise Agility 2016,eBooks – Other,147,Cashing Out
Muscle Building Mania,Other,20,Other
"7 DROP Methods To Receive CARDED items(Phones,Clothes, etc.)",Carding,74,Carding
Python Passive Network Mapping P2NMAP 2015,eBooks – Technical,69,eBooks – Technical
How to create a CPN Profile and Tri-Merge it,Modifying Credit,473,Modifying Credit
[INSTANT] Ansible-From Beginner to Pro [EBOOK],eBooks – Other,64,Cashing Out
How To Spread Your Malware (Very Easy),Hacking – Malware Supply Chain,204,Drugs – Production
[TUTO FR] => Cashout de CC vers un compte IBAN,Cashing Out,1099,Cashing Out
HOW TO CARDING WITHOUT GETTING CAUGHT.,Carding,1606,Carding
★ [2017] CC to BTC Cashout 2.0 RELOADED ★,Cashing Out,1422,Cashing Out
Bitcoin Milionaire VOL. II ★MUST HAVE!!!★,Cryptocurrency – General,597,Cryptocurrency – General
Homemade Semtex - C4's Ugly Sister,Weaponry & Explosives,169,Weaponry & Explosives
Build a Stresser - Linux DDoS,Denial of Service,124,Denial of Service
ULTIMATE CC TO BTC [VERY NOOB FRIENDLY],Cashing Out,861,Cashing Out
♕ BITCOINS MONEY PACK | 16 GUIDES ♕,Cryptocurrency – General,165,Cryptocurrency – General
"carding tutorail get started, _bick package extra for free",Carding,1659,Carding
CARDING BANK TRANSFERS 100% working method,Carding,1745,Carding
COINBASE BITCOIN CASHOUT SYSTEM 2017,Cashing Out,650,Cashing Out
CC TO BTC REALLY GREAT CREDIT CARD TO BITCOIN METHOD!  CRAZY,Cashing Out,1123,Cashing Out
TOR Access the Darknet and Bitcoin How to Get Anonymously,Anonymity – Tor,491,Cryptocurrency – General
How To Make DMT,Drugs – Production,547,Drugs – Production
CC TO BTC REALLY GREAT CREDIT CARD TO BITCOIN METHOD!  CRAZY,Cashing Out,1123,Cashing Out
★ HOW TO PASS A DRUG TEST ★,Drugs – General,251,Drugs – Production
100 Deadly Skills: The SEAL Operative’s Guide to Eluding P,eBooks – Other,249,eBooks – Other
Carding Pack (especially for beginners),Carding,1627,Carding
♕ CC Cashout 2017 - Money Circle ♕,Carding,918,Cashing Out
◆ MAKE A MILLION TRADING,Other,317,Cryptocurrency – Trading
★ MASSIVE HACKPACK (Updated) ★ 3GB!,Hacking – General,108,Hacking – General
How to Disappear Completely,Anonymity – Other,204,Drugs – Production
♕ HOW TO SELL DRUGS ♕,Drugs – General,384,Drugs – General
The Write Way to Succeed,eBooks – Other,147,Cashing Out
BarryBusiness's Virtual Carding !! *2017*,Carding,1672,Carding
Pick-10-Book List: ADOBE Creative Suite and Creative Cloud,eBooks – Technical,449,eBooks – Technical
★ PSYCHEDELIC MUSHROOMS GROWING GUIDE PACK ★,Drugs – Production,163,Drugs – Production
How to be Anonymous Online 2016 with Tor Tails Bitcoin,Anonymity – Tor,465,Cryptocurrency – General
A TO Z MOBILE CHECK FRAUD,Fraud,468,Fraud
CVV Cashout Via BTC,Cashing Out,1078,Cashing Out
Minecraft Account Phishing Method,Fraud,237,Anonymity – VPN
Basic Mistakes which lead to arrest of many darknet users,Anonymity – Other,89,Cashing Out
How To Get A Girls Number In 3 Minutes,Other,214,Drugs – Production
How to withdraw CC - MoneyGram - Handwritten Book-Useful for beginners,Carding,557,Cashing Out
Tor and the Dark Art of Anonimity ★★★,Anonymity – Tor,654,Anonymity – Tor
Social Engineering The Art of Human Hacking (ebook),eBooks – Other,332,Hacking – General
▀ 100% FINGERPRINT & CARDING PROTECTION ▀ AntiDetect v5 + AntiCanvas Premium Plugin + Setup Guide,Carding,1606,Carding
CYBERCRIME UK VIRTUAL CARDING V.3,Carding,1787,Carding
How To Make Alcohol,Drugs – Production,529,Drugs – Production
★BEST Collection of carding & cashout guides!★,Carding,1622,Carding
★★WALMART CARDING ★★EXCLUSIVE+BINS,Carding,1606,Carding
7 Reasons a Credit Card is blocked,Carding,210,Carding
"★ [2017] CARDABLE SITES LIST (+20,000!) byTheShop™ ★",Carding,300,Carding
Clean your Criminal History(Clone),Clearing Criminal History,88,Clearing Criminal History
Cashout WU Logs n.1,Cashing Out,550,Cashing Out
★ ★ ★ BYE BYE BIG BROTHER BBBB - 500 usd orginal value,Anonymity – Other,148,Anonymity – Other
Marx Articles from the Labour Standard,eBooks – Other,119,Drugs – General
Cash Out CC  MEGA PACK GUIDES REALLY USEFUL,Cashing Out,746,Cashing Out
Check Fraud Unversity(Clone),Fraud,468,Fraud
Amazon refund scam [Personal method],Fraud,586,Fraud
How To Make MDMA,Drugs – Production,599,Drugs – Production
"CC, paypal visa to BTC cashout methode 2 pack",Cashing Out,1854,Cashing Out
Bitcoin Bot - Arrive Money without doing nothing,Cryptocurrency – General,513,Cryptocurrency – General
7839+ Awesome Deep Web Onion Links List (Uncensored Content),Resources – Contact Lists,249,Resources – Contact Lists
BTC PAYPAL GUIDE v2.0 [Best Ever]!!!,Cashing Out,1066,Cashing Out
"★ SOCIALBOMBER ★ EARN FOLLOWERS, LIKES & SUBSCRIBERS ★",Other,83,Other
William Powell's The Anarchist Cookbook 1989,Weaponry & Explosives,181,Weaponry & Explosives
*LIMITED OFFER* CRYPTO CURRENCY TRADE SIGNALS,Cryptocurrency – Trading,217,Cryptocurrency – Trading
VirtualBox Guide for Beginners 2017,eBooks – Technical,60,Fraud
PerfectMoney CashOut,Cashing Out,550,Cashing Out
+++How to eat Mcdonalds for free?+++,Fraud,86,Fraud
7 Reasons A Credit Card Gets Blocked,Carding,244,Carding
Concepts of Programming Languages 11th edition 2016,eBooks – Technical,383,eBooks – Technical
After Snowden Privacy Secrecy and Security in the Information Age 2015,Anonymity – Other,155,Anonymity – Other
☣Easy Shit 2 Card☣List Of Cardable Sites! FRESH 2017☣,Carding,318,Carding
▓▒░★ COLLEGE OF FRAUD ★░▒▓,Fraud,472,Fraud
carding  Etsy online marketplace,Carding,1618,Carding
2017 ADVANCED/BEGINNERS COMPLETE DARKNET FRAUD ENCYCLOPEDIA,Fraud,564,Fraud
DevOps for Web Development 2016,eBooks – Technical,87,eBooks – Technical
Handbook of Digital Currency Bitcoin Innovation 2015,Cryptocurrency – General,472,Cryptocurrency – General
100 Hacks to Make More Money for Your Business,eBooks – Other,338,Drugs – Production
SEO for Dummies 6th edition 2015,SEO,185,SEO
A Carder’s First Experience,Carding,131,Carding
Drugs 2.0 The Web Revolution That's Changing How the World,Drugs – General,669,Drugs – General
How To Grow Marijuana,Drugs – Production,461,Drugs – Production
The Cannabis Grow Bible,Drugs – Production,226,Drugs – Production
TRANSFER FROM HACKED PAYPAL ACCOUNTS 2017,Cashing Out,744,Cashing Out
★ MULTIPLY YOUR BITCOINS  8X V1 ★,Cryptocurrency – General,184,Cryptocurrency – General
♕ BECOME A DOXING GOD ♕,Doxing,293,Doxing
Homemade Semtex - C4's Ugly Sister,Weaponry & Explosives,169,Weaponry & Explosives
Advanced Carding Not For Noobs,Carding,1678,Carding
♕ MAKE $ SCAMMING PAY-PER-CALL OFFERS ♕,Fraud,285,Drugs – Production
"★ DRUG GUIDES MEGAPACK (Chemistry, Growing, and more!) ★",Drugs – Production,202,Drugs – Production
100 Recipes for Programming Java 2017,eBooks – Technical,360,eBooks – Technical
★ AK-47 Kalashnikov: GUIDES MEGAPACK ★,Other,107,Weaponry & Explosives
Cardable CASINO Sites 2017,Carding,324,Carding
★ MASSIVE HACKPACK ★ 3GB ★ UPDATED ★,Hacking – General,108,Hacking – General
Take Control of Upgrading to Sierra 2016,eBooks – Technical,118,eBooks – Technical
❻❻ CARDING GUIDES ULTRA BEST 2016/2017 + FREE GIFT ✉,Carding,1682,Carding
TOR Beginners to Expert Guide 2017,Anonymity – Tor,349,Anonymity – Tor
Advanced Carding Not For Noobs,Carding,1678,Carding
Multitenancy with Rails 2016,eBooks – Technical,61,eBooks – Technical
Pick-a-Book List: CSS CSS3 HTML and HTML5 Web Development,eBooks – Technical,536,eBooks – Technical
♕ Ultimate Autopilot e-Whore ♕,eWhoring,134,eWhoring
SOCKS5 settings / SOCKS5 + TOR,Anonymity – Proxies,496,Anonymity – Proxies
100% LEGAL MAKE A TON OF MONEY TRADING ALT-COINS,Cryptocurrency – Trading,724,Cryptocurrency – Trading
CC TO BTC - VIDEO PROOF GET 2+ BTC DAILY,Cashing Out,1313,Cashing Out
"NEW PRIVATE CC TO BTC GUIDE (AMAZON, ITUNES, EBAY)",Cashing Out,905,Cashing Out
How to Get High Off Your Weed Twice (Marijuana Secrets),Drugs – General,378,Drugs – Production
Psilocybin Mushrooms of the World,Drugs – General,276,Drugs – General
Fake Notes and Fake Currency PSD Templates for $20,Counterfeit Currency,289,Counterfeit Currency
VN5SOCKS.NET – ★PREMIUM ACCOUNTS★ [LIFETIME],Anonymity – Proxies,273,Anonymity – VPN
#1 New York Times BestSeller | You Are Bad@SS,eBooks – Other,86,eBooks – Other
LSD-25 and Tryptamine Syntheses Overview & Reference G,Drugs – Production,61,Drugs – Production
50 Recipes for Programming CSS3 Volume 1 2017,eBooks – Technical,343,eBooks – Technical
A Guide To Field-Manufactured Explosives,Weaponry & Explosives,129,Weaponry & Explosives
Pick-a-Book List: OBJECTIVE-C and SWIFT Programming Languages (Apple),eBooks – Technical,670,eBooks – Technical
#1 New York Times BestSeller | You Are Bad@SS,eBooks – Other,86,eBooks – Other
HOW TO MAKE GHB,Drugs – Production,522,Drugs – Production
Dummies Super Pack of Books,eBooks – Other,104,eBooks – Other
"★ 2017 COMPLETE FRAUD BIBLE ★ 75,000 ITEMS ★ 31.5 GB",Fraud,677,Fraud
How To Card Walmart,Carding,204,Drugs – Production
"Engels, Anti Duhring",eBooks – Other,35,Anonymity – VPN
Big Carding Tutorial,Carding,1731,Carding
Machine Learning in Java 2016,eBooks – Technical,148,eBooks – Technical
Aliexpress Carding Guide,Carding,1629,Carding
SQL Injection Tool Software Megapack,Hacking – General,33,Other
Contact info to a reputable CPN vendor for credit profiles,Modifying Credit,274,Modifying Credit
★ [NEW] BANK GOLD V2 || Make $1000+ Weekly ★,Other,285,Drugs – Production
"Anarchist Cookbook - BOMBS, GUN POUDER, DRUGS",Weaponry & Explosives,370,Drugs – General
