subject,New Code,LLSum,AutoCat
✔ ⟁ Illegal Collection Of Banned Books ⟁ (͠≖ ͜ʖ͠≖),eBooks – Other,178,eBooks – Other
★ [2017] Hacked PayPal to Bitcoin ★,Cashing Out,737,Cashing Out
★ PSYCHEDELIC MUSHROOMS GROWING GUIDE PACK ★,Drugs – Production,52,Cashing Out
Murach's JavaScript 2nd edition 2015,eBooks – Technical,326,eBooks – Technical
Pick-a-Book List: CISCO Certification Guides (CCDA CCDE CCENT CCIE CCNA CCNP),eBooks – Technical,354,eBooks – Technical
ZenMate.com - [LIFETIME VPN PREMIUM ACCOUNT],Anonymity – VPN,1068,Anonymity – VPN
2017 ADVANCED/BEGINNERS COMPLETE DARKNET FRAUD ENCYCLOPEDIA,Fraud,537,Fraud
Pick-a-Book List: Google ANDROID,eBooks – Technical,378,eBooks – Technical
Basic Phishing Tutorial,Fraud,176,Fraud
100% LEGAL MAKE A MILLION TRADING ALTCOINS? ?0?? ? WINNING,Cryptocurrency – Trading,575,Cryptocurrency – Trading
"OVER 970 ""FOR DUMMIES"" EBOOKS ONLY $5",eBooks – Other,187,eBooks – Other
CARDING UNIVERSITY – CARDING LESSONS,Carding,3413,Carding
MAKE BIG MONEY WITH BANK LOGINS,Carding,124,Cryptocurrency – Trading
Hacking for Dummies 5th Edition E-Book,Hacking – General,286,Hacking – General
*Doxing The Complete Guide*,Doxing,272,Doxing
"★ [2017] CARDABLE SITES LIST (+20,000!) byTheShop™ ★",Carding,304,Carding
Carding - How to make Track1 from Track2 + ICQ Secret Group,Carding,1719,Carding
50 Recipes for Programming CSS3 Volume 1 2017,eBooks – Technical,341,eBooks – Technical
Carding business :  The Misconceptions,Carding,1666,Carding
HOW TO MAKE YOUR  OWN PAYPAL MIDDLE/CASHOUT ACCOUNTS,Cashing Out,636,Cashing Out
ATTACK SMARTPHONE SECUIRTY WITH PENETRATION TESTING,Hacking – Mobile,139,Hacking – Mobile
Asset Protection & Privacy Guide,Anonymity – Other,154,Anonymity – Other
All Perl Scripts for DoS You Could Ever Imagine -  Good buy for those who know PERL SCRIPT,Denial of Service,203,Denial of Service
GUNSMITHING 101 - Make Guns And Gun Accessories,Weaponry & Explosives,373,Weaponry & Explosives
Guide Ewhoring,eWhoring,101,eWhoring
SEX² The Science of Sex !,Other,191,eBooks – Other
Mastering Bitcoin: Unlocking Digital Cryptocurrencies,Cryptocurrency – General,545,Cryptocurrency – General
COINBASE BITCOIN CASHOUT SYSTEM 2017,Cashing Out,671,Cashing Out
Improvised Lock Picks,Lockpicking,233,Lockpicking
How to make PGP keys fast and secure,PGP/GPG,264,PGP/GPG
Advanced Carding Not For Noobs,Carding,1700,Carding
2 ways to cash out PayPal,Cashing Out,879,Cashing Out
NEW SUNTRUST BANK CASHOUT GUIDE - NOOB FRIENDLY,Cashing Out,637,Cashing Out
Neurochemistry of Abused Drugs,Drugs – General,66,eBooks – Other
★ The Men's Fitness Exercise Bible ★,Other,164,Other
[PERSONAL METHOD] Convert your CCs in CASH [WORLDWIDE],Carding,137,Cashing Out
[SAFETY GUIDE] CARDING : BE 100% ANONYMOUS,Carding,1640,Carding
The Linux Command Line Beginner's Guide,eBooks – Technical,92,Cashing Out
Carding CC to BTC in 5 Steps -  100% Working!,Carding,1655,Carding
Fake Notes and Fake Currency PSD Templates for €100,Counterfeit Currency,289,Counterfeit Currency
Basic Phishing Tutorial1,Fraud,187,Fraud
Electronics For Kids For Dummies 2016,eBooks – Technical,58,PGP/GPG
How to Ship Safely Super Pack ($10 Pack),Transportation/Stealth,162,Transportation/Stealth
Reactive Android Programming 2017,eBooks – Technical,321,eBooks – Technical
HOW TO SHIP MARIJUANA★AND NOT GET CAUGHT,Transportation/Stealth,144,Transportation/Stealth
100% LEGAL MAKE A MILLION TRADING ALTCOINS? ?0?? ? WINNING,Cryptocurrency – Trading,575,Cryptocurrency – Trading
"Pick-10-Book List: DIGITAL FORENSICS, EXPLOITS, NETWORK DEFENSE, and SURVEILLANCE",Digital Forensics,404,Digital Forensics
Marijuana Horticulture: The Indoor/Outdoor Medical Grower's,Drugs – Production,86,eBooks – Other
How to Card Best buy,Carding,198,Cashing Out
★ AK-47 Kalashnikov: GUIDES MEGAPACK ★,Other,113,Weaponry & Explosives
How to Ship Drugs in the Mail (USPS),Transportation/Stealth,233,Transportation/Stealth
Basic Carding for Noobs,Carding,1727,Carding
The Art of Seduction - Robert Greene - Audio Book,Other,210,eBooks – Other
ʙɪᴛᴄᴏɪɴ ᴍɪʟɪᴏɴᴀɪʀᴇ ᴠᴏʟ.ɪ,Cryptocurrency – General,141,Cryptocurrency – General
Romeo and Juliet by William Shakespeare,eBooks – Other,44,eBooks – Technical
!! Secret Strategy -- OVER 2000$ IN JUST HALF AN HOUR !!,Other,57,Other
How To Make LSD [WITH PHOTOS],Drugs – Production,135,Cashing Out
Social Media as Surveillance 2016,Anonymity – Other,21,Anonymity – Other
Dumps Carding Tutorial PACK+ICQ Secret Group (For Dumps+Pin),Carding,1853,Carding
CARDING LESSONS VOL. II,Carding,1729,Carding
The Ultimate Credit Card to ฿ Method,Cashing Out,278,Cashing Out
★ [2017] CC to BTC Cashout 2.0 RELOADED ★,Cashing Out,1490,Cashing Out
"Derrida, Jacques (Deconstruction and the Possibility of Justice)",eBooks – Other,162,eBooks – Other
Pick-a-Book List: SEO - SEARCH ENGINE OPTIMIZATION,eBooks – Technical,339,eBooks – Technical
EBAY CARDING |GUIDES|EXCLUSIVE,Carding,1673,Carding
(THE BEST) CASH OUT CVVS WITH NETELLER AND PAYPAL.,Cashing Out,913,Cashing Out
HOW TO HACK FACEBOOK FAN PAGES AND EARN MONEY,Hacking – Website,315,Hacking – Website
CC to BTC 2017 - make 7-8K $$ in month + 100% live support,Cashing Out,912,Cashing Out
The Bitcoin Bible,Cryptocurrency – General,473,Cryptocurrency – General
Amazon Money Guide - Amazon Refund  [French Only],Fraud,228,Fraud
100 SEO Tips,eBooks – Technical,172,SEO
Pick-10-Book List: (ISC)2 Cert Guides (CAP CCFP CISSP CSSLP ISSAP ISSEP ISSMP SSCP),eBooks – Technical,413,eBooks – Technical
PRIVATE UNDERGROUND AMAZON CARDING GUIDE,Carding,1640,Carding
"OVER 970 ""FOR DUMMIES"" EBOOKS ONLY $5",eBooks – Other,187,eBooks – Other
How to Get The Caller ID of an Unknown Number,Hacking – Phreaking,328,Hacking – Phreaking
VIDEO How To CARD SAMSUNG S8/iPhone 7 [06/06/2017],Carding,192,Carding
BIGGEST FRAUDPACK OF 2017!! EVERYTHING YOU NEED!,Fraud,88,eBooks – Other
MAKE BIG MONEY WITH BANK LOGINS,Carding,124,Cryptocurrency – Trading
How To Stay Completely Anonymous,Anonymity – Other,223,Anonymity – Other
SEO for 2016 The Complete Do-It-Yourself SEO Guide 2015,SEO,321,SEO
SEX² The Science of Sex !,Other,191,eBooks – Other
★ BANK DROPS GUIDE ̐̏★,Other,64,Other
"★ 2017 COMPLETE FRAUD BIBLE ★ 75,000 ITEMS ★ 31.5 GB",Fraud,581,Fraud
Barcode Fraud | Save alot of money in the supermarkets,Fraud,476,Fraud
Carding University,Carding,1706,Carding
★ PSYCHEDELIC MUSHROOMS GROWING GUIDE PACK ★,Drugs – Production,52,Cashing Out
How To Become A Hacker - Encyclopedia of Cybercrime,Hacking – General,143,Hacking – General
"Drugs The Straight Facts, Alcohol",Drugs – General,86,eBooks – Other
★ [Updated] Full Carding Tutorial ★,Carding,1747,Carding
How to Think About Weird Things,eBooks – Other,118,Cashing Out
Bitcoin Blockchain Cryptocurrency Cryptology 2016,Cryptocurrency – General,536,Cryptocurrency – General
How to CARDING E-GIFT CARDS,Carding,1670,Carding
♕ Collection of Esoteric Ebooks ♕,eBooks – Other,271,eBooks – Other
How To Make Heroin [WITH PHOTOS],Drugs – Production,135,Cashing Out
hack whats app,Hacking – General,117,Hacking – Website
Liqpay Carding Method,Carding,1756,Carding
Dummies E-Book ULTRA Collection - 9GB - 978 E-Books,eBooks – Other,133,eBooks – Other
Advanced Persistent Threat Hacking The Art 2015,Hacking – General,529,Hacking – General
"Althusser, Louis For Marx (buy 1 get 1 free)",eBooks – Other,100,Fraud
Pick-a-Book List: JAVASCRIPT Frameworks and Libraries,eBooks – Technical,449,eBooks – Technical
"How-To Hydroponics, Third Edition",Drugs – General,89,eBooks – Technical
"★ DRUG GUIDES MEGAPACK (Chemistry, Growing, and more!) ★",Drugs – Production,54,Carding
Guide to Closed Circuit Television (CCTV) Destruction,Other,138,Cashing Out
How To Buy Bitcoins With Your Credit Card.,Cashing Out,274,Cashing Out
Drugs The Straight Facts - Opium,Drugs – General,86,eBooks – Other
Tor and the Dark Art of Anonymity How to Be Invisible,Anonymity – Tor,663,Anonymity – Tor
CSS the Missing Manual 4th edition 2015,eBooks – Technical,165,eBooks – Technical
Ammunition Handbook Tactics Techniques And Procedures for Munitions Handler,Weaponry & Explosives,62,eBooks – Technical
[TUTO FR] Vérifier le solde d'une CC / CC check,Carding,844,Cashing Out
"Drugs The Straight Facts, Barbiturates",Drugs – General,86,eBooks – Other
CASHOUT ANY USA BANK VIA CHECKS+VIDEO,Cashing Out,659,Cashing Out
HOW TO TRANSFER FROM PAYPAL CREDIT ACCOUNTS,Cashing Out,845,Cashing Out
♕ DELL Carding Method ♕,Carding,1784,Carding
SETUP ANONYMOUS DROP POINT,Anonymity – Other,206,Anonymity – Other
How to Get a New Credit Report Identity (Tested in USA),Modifying Credit,268,Cashing Out
★How to cashout all CCs to BTC ★ ebook,Cashing Out,1195,Cashing Out
4 Ways To Hack Facebook,Hacking – Website,253,Hacking – Website
★ [Updated] Full Carding Tutorial ★,Carding,1747,Carding
How To Card Microsoft,Carding,154,Carding
Invisible Intruders How to Protect Yourself from Fraudsters 2015,Anonymity – Other,140,Cashing Out
Carding business :  The Misconceptions,Carding,1666,Carding
10 Step Cashout CVV's to E-Giftcards,Cashing Out,771,Cashing Out
★ ♕ PP & CC / CVV Cashout 2017 [LATEST] ♕ ★,Cashing Out,1059,Cashing Out
Guns and Military Ebooks Collection,eBooks – Other,185,eBooks – Other
Recommended Vulnerable Sites for Carding,Carding,1812,Carding
100+ Cashout Guides + AntiDetect 6.5,Carding,550,Cashing Out
How To Hack Any Gmail Account,Hacking – Website,250,Anonymity – VPN
3 WORKING BITCOIN CASHOUT METHODS,Cashing Out,651,Cashing Out
How To Scam On LocalBitcoins,Fraud,548,Fraud
HOW TO USE PGP ENCRYPTION SAFELY AND SECURELY,PGP/GPG,309,PGP/GPG
cc to cash,Cashing Out,577,Cashing Out
How to Make Amphetamine [WITH PHOTOS],Drugs – Production,135,Cashing Out
MULTI-HACKER #1 ONLINE HACKING SYSTEM 2017,Hacking – Website,286,Hacking – General
★ 2017 COMPLETE FRAUD MEGAPACK ★ 15.67 GB,Fraud,525,Fraud
COMPLETE HACKING COURSE [FROM A-Z] GO FROM NOOB TO EXPERT,Hacking – General,365,Hacking – General
How To Hack Facebook (Fast & Very Reliable),Hacking – Website,457,Hacking – Website
How To Hack Someone With Their IP Address,Hacking – General,182,Hacking – Website
CREDIT CARD TO MONEYGRAM CASHOUT,Cashing Out,818,Cashing Out
ʙɪᴛᴄᴏɪɴ ᴍɪʟɪᴏɴᴀɪʀᴇ ᴠᴏʟ.ɪ,Cryptocurrency – General,141,Cryptocurrency – General
100$ / WEEK $$$$$ EASY CASH $$$$$$ BITCOIN EASY $$$$$$$,Cryptocurrency – General,442,Cryptocurrency – General
How To Encode Track Info To Plastic,Other,219,Cashing Out
CS:GO Scamming Method 2017,Fraud,156,Fraud
♕Mastering Bitcoin♕ - Programming the Open Blockchain,Cryptocurrency – General,241,eBooks – Technical
TESCO Carding Method | Groceries/Alcohol/Tobacco/Lottery,Carding,1735,Carding
CARDING - CC Cashout Guide - Rabbit Method,Carding,1755,Carding
How To Card Dell,Carding,202,Carding
BACKTRACK 5 R3 WIFI HACK + GUIDE 2017,Hacking – Wireless Networks,279,Hacking – Wireless Networks
Big Book Of Homemade Weapons,Weaponry & Explosives,183,Weaponry & Explosives
✪✪✪Flights Guide (2017) Carder Academy *HQ*✪✪✪,Carding,172,Carding
Cashout Credit Card to BITCOIN DIRECTLY,Cashing Out,838,Cashing Out
★ HOW TO MAKE HEROIN ★,Drugs – Production,118,Cashing Out
How To Make A Phishing Website,Fraud,245,Fraud
HOW TO MAKE YOUR  OWN PAYPAL MIDDLE/CASHOUT ACCOUNTS,Cashing Out,636,Cashing Out
★ MULTIPLY YOUR BITCOINS 8X V1 ★  - HALF PRICE !!!,Cryptocurrency – General,184,Cryptocurrency – General
ULTRA Hackers Collection OVER 10.000 pages of HACKING INFORMATIO,Hacking – General,321,Hacking – General
STRONGVPN.COM – ★PREMIUM ACCOUNT★ [LIFETIME],Anonymity – VPN,290,Anonymity – VPN
Carding Tutorial For Beginners,Carding,1755,Carding
Anarchist Cookbook 4,Weaponry & Explosives,172,Weaponry & Explosives
Apple Carding Tutorial,Carding,1784,Carding
Make a tax lien disappear,Clearing Criminal History,132,Clearing Criminal History
Bitcoin Thief Guide - Steal BTC from other PCs (Tut + Soft),Fraud,572,Cashing Out
Make MDMA at Home Guide,Drugs – Production,72,Cryptocurrency – Trading
Buy Bitcoins With Credit Card,Cashing Out,156,Cashing Out
Lord of the Rings - Complete Collection,eBooks – Other,239,eBooks – Other
Amphetamine Synthesis - Very Easy With Photos,Drugs – Production,73,Hacking – Website
100% FRESH & GENUINE ANONYMOUS VOICE MAKER,Anonymity – Other,306,Anonymity – Other
Dummies E-Book ULTRA Collection - 9GB - 978 E-Books,eBooks – Other,133,eBooks – Other
the hackers underground handbook,Hacking – General,95,Hacking – General
SEO Made Simple Insider Secrets 6th edition 2017,SEO,238,SEO
"Zizek, Slavoj (In Defense of Lost Causes)",eBooks – Other,86,eBooks – Other
ANTIDETECT 7.0 & FRAUDFOX 2017 100% SUCCESS CARDING,Carding,1715,Carding
PerfectMoney CashOut,Cashing Out,566,Cashing Out
LSD - Complete Fbi Blotter Microgram Analysis Manual (1987)Almost Free,Drugs – General,93,Fraud
★The Ultimate Cashout Guide Pack-2017★,Cashing Out,587,Cashing Out
How (Not) to Achive Freedom,eBooks – Other,118,Cashing Out
PRIVATE UNDERGROUND AMAZON CARDING GUIDE,Carding,1640,Carding
ONLINE POKER CC CASHOUT WON'T GET BURNED,Cashing Out,962,Cashing Out
DINIEROBOY PAYPAL TO BTC PAYPAL CASHOUT,Cashing Out,1980,Cashing Out
Personal Information Security for Everyone 2016,Anonymity – Other,44,eBooks – Technical
A Practical Guide To Suicide,Other,138,Cashing Out
Alpha02 Carding Guide,Carding,1652,Carding
GUNSMITHING 101 - Make Guns And Gun Accessories,Weaponry & Explosives,373,Weaponry & Explosives
Monarchs Guide (Info on Carding and Cashing out Hacked Paypal Ac,Carding,1696,Carding
Modern Weapons Caching,Weaponry & Explosives,114,Weaponry & Explosives
"LSD, my Problem Child (with pics)-Hofmann Almost free",Drugs – General,54,Fraud
Paypal to BTC (RUNESCAPE),Cashing Out,975,Cashing Out
♕ How To Make Amphetamine (SPEED) ♕,Drugs – Production,118,Cashing Out
Kitchen Improvised Fertilizer Explosives,Weaponry & Explosives,200,Weaponry & Explosives
"Massive Deepweb E-Book dump|Carding,Paypal,BitCoins,Security",Carding,467,Cashing Out
Drugs The Straight Facts - Nicotine,Drugs – General,86,eBooks – Other
Raspberry Pi 3 Projects for Java Programmers 2017,eBooks – Technical,214,eBooks – Technical
Secrets To Becoming A Genius Hacker,Hacking – General,157,Hacking – General
How to make your own Ä50 notes,Counterfeit Currency,118,Cashing Out
Amazon Carding *Fraud and Refund* 2016,Carding,1687,Carding
Homemade Survival Weapons The Ultimate Guide 2016,Weaponry & Explosives,200,Weaponry & Explosives
AMAZON TO BTC GUIDE,Cashing Out,549,Cashing Out
Defeating Electromagnetic Door Locks,Lockpicking,44,Lockpicking
Malware Diffusion Models for Wireless Complex Networks 2016,Hacking – Malware Supply Chain,176,Hacking – Malware Supply Chain
The Agile Consultant Guiding Clients to Enterprise Agility 2016,eBooks – Other,156,Cashing Out
Muscle Building Mania,Other,20,Other
"7 DROP Methods To Receive CARDED items(Phones,Clothes, etc.)",Carding,110,Cashing Out
Python Passive Network Mapping P2NMAP 2015,eBooks – Technical,71,eBooks – Technical
How to create a CPN Profile and Tri-Merge it,Modifying Credit,488,Modifying Credit
[INSTANT] Ansible-From Beginner to Pro [EBOOK],eBooks – Other,101,Cashing Out
How To Spread Your Malware (Very Easy),Hacking – Malware Supply Chain,148,Hacking – Malware Supply Chain
[TUTO FR] => Cashout de CC vers un compte IBAN,Cashing Out,1126,Cashing Out
HOW TO CARDING WITHOUT GETTING CAUGHT.,Carding,1633,Carding
★ [2017] CC to BTC Cashout 2.0 RELOADED ★,Cashing Out,1490,Cashing Out
Bitcoin Milionaire VOL. II ★MUST HAVE!!!★,Cryptocurrency – General,599,Cryptocurrency – General
Homemade Semtex - C4's Ugly Sister,Weaponry & Explosives,197,Weaponry & Explosives
Build a Stresser - Linux DDoS,Denial of Service,124,Denial of Service
ULTIMATE CC TO BTC [VERY NOOB FRIENDLY],Cashing Out,913,Cashing Out
♕ BITCOINS MONEY PACK | 16 GUIDES ♕,Cryptocurrency – General,171,Cryptocurrency – General
"carding tutorail get started, _bick package extra for free",Carding,1677,Carding
CARDING BANK TRANSFERS 100% working method,Carding,1770,Carding
COINBASE BITCOIN CASHOUT SYSTEM 2017,Cashing Out,671,Cashing Out
CC TO BTC REALLY GREAT CREDIT CARD TO BITCOIN METHOD!  CRAZY,Cashing Out,1228,Cashing Out
TOR Access the Darknet and Bitcoin How to Get Anonymously,Anonymity – Tor,492,Cryptocurrency – General
How To Make DMT,Drugs – Production,118,Cashing Out
CC TO BTC REALLY GREAT CREDIT CARD TO BITCOIN METHOD!  CRAZY,Cashing Out,1228,Cashing Out
★ HOW TO PASS A DRUG TEST ★,Drugs – General,118,Cashing Out
100 Deadly Skills: The SEAL Operative’s Guide to Eluding P,eBooks – Other,277,eBooks – Other
Carding Pack (especially for beginners),Carding,1647,Carding
♕ CC Cashout 2017 - Money Circle ♕,Carding,942,Cashing Out
◆ MAKE A MILLION TRADING,Other,337,Cryptocurrency – Trading
★ MASSIVE HACKPACK (Updated) ★ 3GB!,Hacking – General,108,Hacking – General
How to Disappear Completely,Anonymity – Other,118,Cashing Out
♕ HOW TO SELL DRUGS ♕,Drugs – General,118,Cashing Out
The Write Way to Succeed,eBooks – Other,156,Cashing Out
BarryBusiness's Virtual Carding !! *2017*,Carding,1692,Carding
Pick-10-Book List: ADOBE Creative Suite and Creative Cloud,eBooks – Technical,423,eBooks – Technical
★ PSYCHEDELIC MUSHROOMS GROWING GUIDE PACK ★,Drugs – Production,52,Cashing Out
How to be Anonymous Online 2016 with Tor Tails Bitcoin,Anonymity – Tor,450,Cryptocurrency – General
A TO Z MOBILE CHECK FRAUD,Fraud,469,Fraud
CVV Cashout Via BTC,Cashing Out,1103,Cashing Out
Minecraft Account Phishing Method,Fraud,238,Anonymity – VPN
Basic Mistakes which lead to arrest of many darknet users,Anonymity – Other,123,Cashing Out
How To Get A Girls Number In 3 Minutes,Other,118,Cashing Out
How to withdraw CC - MoneyGram - Handwritten Book-Useful for beginners,Carding,576,Cashing Out
Tor and the Dark Art of Anonimity ★★★,Anonymity – Tor,663,Anonymity – Tor
Social Engineering The Art of Human Hacking (ebook),eBooks – Other,341,Hacking – General
▀ 100% FINGERPRINT & CARDING PROTECTION ▀ AntiDetect v5 + AntiCanvas Premium Plugin + Setup Guide,Carding,1625,Carding
CYBERCRIME UK VIRTUAL CARDING V.3,Carding,1809,Carding
How To Make Alcohol,Drugs – Production,118,Cashing Out
★BEST Collection of carding & cashout guides!★,Carding,1641,Carding
★★WALMART CARDING ★★EXCLUSIVE+BINS,Carding,1625,Carding
7 Reasons a Credit Card is blocked,Carding,214,Carding
"★ [2017] CARDABLE SITES LIST (+20,000!) byTheShop™ ★",Carding,304,Carding
Clean your Criminal History(Clone),Clearing Criminal History,93,Clearing Criminal History
Cashout WU Logs n.1,Cashing Out,566,Cashing Out
★ ★ ★ BYE BYE BIG BROTHER BBBB - 500 usd orginal value,Anonymity – Other,154,Anonymity – Other
Marx Articles from the Labour Standard,eBooks – Other,121,eBooks – Other
Cash Out CC  MEGA PACK GUIDES REALLY USEFUL,Cashing Out,754,Cashing Out
Check Fraud Unversity(Clone),Fraud,469,Fraud
Amazon refund scam [Personal method],Fraud,562,Fraud
How To Make MDMA,Drugs – Production,118,Cashing Out
"CC, paypal visa to BTC cashout methode 2 pack",Cashing Out,1924,Cashing Out
Bitcoin Bot - Arrive Money without doing nothing,Cryptocurrency – General,515,Cryptocurrency – General
7839+ Awesome Deep Web Onion Links List (Uncensored Content),Resources – Contact Lists,259,eBooks – Technical
BTC PAYPAL GUIDE v2.0 [Best Ever]!!!,Cashing Out,1098,Cashing Out
"★ SOCIALBOMBER ★ EARN FOLLOWERS, LIKES & SUBSCRIBERS ★",Other,107,Other
William Powell's The Anarchist Cookbook 1989,Weaponry & Explosives,211,Weaponry & Explosives
*LIMITED OFFER* CRYPTO CURRENCY TRADE SIGNALS,Cryptocurrency – Trading,217,Cryptocurrency – Trading
VirtualBox Guide for Beginners 2017,eBooks – Technical,44,Doxing
PerfectMoney CashOut,Cashing Out,566,Cashing Out
+++How to eat Mcdonalds for free?+++,Fraud,101,Cashing Out
7 Reasons A Credit Card Gets Blocked,Carding,248,Carding
Concepts of Programming Languages 11th edition 2016,eBooks – Technical,359,eBooks – Technical
After Snowden Privacy Secrecy and Security in the Information Age 2015,Anonymity – Other,168,Anonymity – Other
☣Easy Shit 2 Card☣List Of Cardable Sites! FRESH 2017☣,Carding,316,Carding
▓▒░★ COLLEGE OF FRAUD ★░▒▓,Fraud,563,Fraud
carding  Etsy online marketplace,Carding,1637,Carding
2017 ADVANCED/BEGINNERS COMPLETE DARKNET FRAUD ENCYCLOPEDIA,Fraud,537,Fraud
DevOps for Web Development 2016,eBooks – Technical,84,eBooks – Technical
Handbook of Digital Currency Bitcoin Innovation 2015,Cryptocurrency – General,473,Cryptocurrency – General
100 Hacks to Make More Money for Your Business,eBooks – Other,186,Cryptocurrency – Trading
SEO for Dummies 6th edition 2015,SEO,189,SEO
A Carder’s First Experience,Carding,133,Carding
Drugs 2.0 The Web Revolution That's Changing How the World,Drugs – General,172,eBooks – Other
How To Grow Marijuana,Drugs – Production,118,Cashing Out
The Cannabis Grow Bible,Drugs – Production,86,eBooks – Other
TRANSFER FROM HACKED PAYPAL ACCOUNTS 2017,Cashing Out,758,Cashing Out
★ MULTIPLY YOUR BITCOINS  8X V1 ★,Cryptocurrency – General,184,Cryptocurrency – General
♕ BECOME A DOXING GOD ♕,Doxing,296,Doxing
Homemade Semtex - C4's Ugly Sister,Weaponry & Explosives,197,Weaponry & Explosives
Advanced Carding Not For Noobs,Carding,1700,Carding
♕ MAKE $ SCAMMING PAY-PER-CALL OFFERS ♕,Fraud,202,Fraud
"★ DRUG GUIDES MEGAPACK (Chemistry, Growing, and more!) ★",Drugs – Production,54,Carding
100 Recipes for Programming Java 2017,eBooks – Technical,359,eBooks – Technical
★ AK-47 Kalashnikov: GUIDES MEGAPACK ★,Other,113,Weaponry & Explosives
Cardable CASINO Sites 2017,Carding,328,Carding
★ MASSIVE HACKPACK ★ 3GB ★ UPDATED ★,Hacking – General,108,Hacking – General
Take Control of Upgrading to Sierra 2016,eBooks – Technical,123,Cashing Out
❻❻ CARDING GUIDES ULTRA BEST 2016/2017 + FREE GIFT ✉,Carding,1707,Carding
TOR Beginners to Expert Guide 2017,Anonymity – Tor,351,Anonymity – Tor
Advanced Carding Not For Noobs,Carding,1700,Carding
Multitenancy with Rails 2016,eBooks – Technical,65,eBooks – Technical
Pick-a-Book List: CSS CSS3 HTML and HTML5 Web Development,eBooks – Technical,546,eBooks – Technical
♕ Ultimate Autopilot e-Whore ♕,eWhoring,134,eWhoring
SOCKS5 settings / SOCKS5 + TOR,Anonymity – Proxies,498,Anonymity – Proxies
100% LEGAL MAKE A TON OF MONEY TRADING ALT-COINS,Cryptocurrency – Trading,744,Cryptocurrency – Trading
CC TO BTC - VIDEO PROOF GET 2+ BTC DAILY,Cashing Out,1373,Cashing Out
"NEW PRIVATE CC TO BTC GUIDE (AMAZON, ITUNES, EBAY)",Cashing Out,971,Cashing Out
How to Get High Off Your Weed Twice (Marijuana Secrets),Drugs – General,118,Cashing Out
Psilocybin Mushrooms of the World,Drugs – General,152,eBooks – Other
Fake Notes and Fake Currency PSD Templates for $20,Counterfeit Currency,289,Counterfeit Currency
VN5SOCKS.NET – ★PREMIUM ACCOUNTS★ [LIFETIME],Anonymity – Proxies,274,Anonymity – VPN
#1 New York Times BestSeller | You Are Bad@SS,eBooks – Other,87,eBooks – Other
LSD-25 and Tryptamine Syntheses Overview & Reference G,Drugs – Production,44,eBooks – Technical
50 Recipes for Programming CSS3 Volume 1 2017,eBooks – Technical,341,eBooks – Technical
A Guide To Field-Manufactured Explosives,Weaponry & Explosives,138,Cashing Out
Pick-a-Book List: OBJECTIVE-C and SWIFT Programming Languages (Apple),eBooks – Technical,674,eBooks – Technical
#1 New York Times BestSeller | You Are Bad@SS,eBooks – Other,87,eBooks – Other
HOW TO MAKE GHB,Drugs – Production,118,Cashing Out
Dummies Super Pack of Books,eBooks – Other,115,eBooks – Other
"★ 2017 COMPLETE FRAUD BIBLE ★ 75,000 ITEMS ★ 31.5 GB",Fraud,581,Fraud
How To Card Walmart,Carding,147,Carding
"Engels, Anti Duhring",eBooks – Other,35,Anonymity – VPN
Big Carding Tutorial,Carding,1760,Carding
Machine Learning in Java 2016,eBooks – Technical,155,eBooks – Technical
Aliexpress Carding Guide,Carding,1649,Carding
SQL Injection Tool Software Megapack,Hacking – General,37,Other
Contact info to a reputable CPN vendor for credit profiles,Modifying Credit,275,Modifying Credit
★ [NEW] BANK GOLD V2 || Make $1000+ Weekly ★,Other,124,Other
"Anarchist Cookbook - BOMBS, GUN POUDER, DRUGS",Weaponry & Explosives,267,Weaponry & Explosives
The Biggest Ewhoring guide,eWhoring,101,eWhoring
Integrating Front end Components with Web Applications 2014,eBooks – Technical,76,eBooks – Technical
MAKE $6K DAY BUYING ETHEREUM WITH CC OR PAYPAL,Cashing Out,929,Cashing Out
The Basics of Digital Privacy Simple Tools to Protect,Anonymity – Other,190,Anonymity – Other
Tor and the Dark Art of Anonimity ★★★,Anonymity – Tor,663,Anonymity – Tor
the hackers underground handbook,Hacking – General,95,Hacking – General
"BANNED eBooks: Meth Secrets, Grow Weed, Mushrooms & MORE",Drugs – Production,118,eBooks – Other
How to Win Friends And Influence People,eBooks – Other,124,Cashing Out
How to CARDING E-GIFT CARDS,Carding,1670,Carding
Undetectable Hand Grenades,Weaponry & Explosives,45,Weaponry & Explosives
2017 -How To Buy Bitcoins With Your Credit Card,Cashing Out,273,Cashing Out
WALMART RETURN SCAM EASY $200 - GET FREE STUFF,Fraud,701,Fraud
♕ How To Make LSD ♕,Drugs – Production,118,Cashing Out
Vladimir Nabokov - Lolita,eBooks – Other,90,eBooks – Other
"★ ★ ★ COCAINE , THE COMPLETE CULTIVATION AND SYNTESIS",Drugs – Production,86,eBooks – Other
Carding 20k to BTC for $100,Carding,1653,Carding
"[E-BOOK COLLECTION] HACKING (2,6GB]",Hacking – General,292,Hacking – General
"MAKE $10,000+ A WEEK CASHING OUT WESTERN UNION",Cashing Out,345,Cashing Out
Platinum Virtual Carder Handbook (UVCH) 2.11,Carding,284,Carding
4 x VPN accounts for LIFE!,Anonymity – VPN,330,Anonymity – VPN
How To Become A Fake Uber Driver - Make $725+ Per Week,Fraud,150,Fraud
